usage_id	word	orth	sense_id	gloss	example	indices_target_token	date	period
train_ru_5662	святой	святой	svjatoj_XQoVLDYY9RY	, духовно и нравственно непорочный, чистый, совершенный; все, что относится къ Божеству, къ истинамъ вѣры, предметъ высшаго почитанiя, поклоненiя нашего, духовный божественный, небесный. третья ипостась, выражающая дѣятельность Божественную.	В глуши лесов, в пустыне мрачной, дикой, // Был монастырь; в глухих его стенах // Под старость лет один седой Монах // Святым житьём, молитвами спасался // И дней к концу спокойно приближался.		new	new
train_ru_5663	святой	святой	svjatoj_XQoVLDYY9RY	, духовно и нравственно непорочный, чистый, совершенный; все, что относится къ Божеству, къ истинамъ вѣры, предметъ высшаго почитанiя, поклоненiя нашего, духовный божественный, небесный. третья ипостась, выражающая дѣятельность Божественную.	Святой Духъ,		old	old
train_ru_5664	святой	святой	svjatoj_XQoVLDYY9RY	, духовно и нравственно непорочный, чистый, совершенный; все, что относится къ Божеству, къ истинамъ вѣры, предметъ высшаго почитанiя, поклоненiя нашего, духовный божественный, небесный. третья ипостась, выражающая дѣятельность Божественную.	Агафья говорила с Лизой важно и смиренно, точно она сама чувствовала, что не ей бы произносить такие высокие и святые слова.		new	new
train_ru_5665	святой	святой	svjatoj_07J653va2UE	субстантивир., религ. человек после канонизации; признаваемый и чтимый церковью праведник	Дату 4 декабря церковь значит как день святой великомученицы Варвары.		new	new
train_ru_5666	святой	святой	svjatoj_07J653va2UE	субстантивир., религ. человек после канонизации; признаваемый и чтимый церковью праведник	Святые дѣлятся церковью на лики, разряды Праотцы, древнiе патрiархи, ветхозавѣтные праведники Адамъ, Ной, Авраамъ ипр. Пророки, всѣ ветхозавѣтные, предрекавшiе пришествiе Христа, а послѣднiй Предтеча, Креститель. Апостолы, кромѣ 12-ти, ещо семьдесятъ; Равноапостольные Марiя Магдалина, Владимiръ Кiевскiй ипр. Святители, Отцы, пастыри и учители, преемники апостоловъ и епископы; мученики, страстотерпцы и исповѣдники, убитые за вѣру свою; иные изъ нихъ великомученики, а если они притомъ были и пастырями, то священномученики; преподобные, б. ч. пустынножители, подвижники, отрекшiеся отъ мiра, плотоубiйцы, скитальцы, въ числѣ ихъ и верижники, столпники, юродивые и блаженные; есть и преподобные мученики. Постники и великопостники, томившiе себя сухоядѣнiемъ и голодомъ; милостивые и безсребренники, раздававшiе все мiрское стяжанiе свое; затворники, налагавшiе на себя одиночество; молчальники, принимавшiе обѣтъ нѣмоты. Инымъ придаются званiя чудотворцевъ, за чудеса ими содѣянныя; Богоносцевъ, носившихъ въ сердцѣ своемъ Бога; праведники, вообще угодники Божiи. Иныхъ чествуютъ славномучениками, многострадальными ипр. Пять дней, пять ночей святымъ покою не давала! въ страхѣ была, все молилась. Святой отецъ,		old	old
train_ru_5667	святой	святой	svjatoj_KfAkiMPrIYM	Намѣнялъ святыхъ.	Такой содомъ, что хоть святыхъ вонъ неси, образа, иконы.		old	old
train_ru_5668	святой	святой	svjatoj_UDK0KNNlBFk	непреложный, обязательный	Развитие и поддержка науки и культуры ― это святая обязанность каждого человека.		new	new
train_ru_5669	святой	святой	svjatoj_UDK0KNNlBFk	непреложный, обязательный	Но одно дело, если у него нет рук или ног или он больной, не в состоянии работать; ему помочь ― это моя святая обязанность.		new	new
train_ru_5670	свойство	свойство	svojstvo_SVJPB5iDhTI	своя особенность, что отличаетъ одинъ предметъ отъ другого, качество, принадлежность, особенность. Тяготѣнье есть свойство вещества. Свойства звѣрей различны. Каковы свойства, таковы и рѣчи.	Рубль возвращается, это правда. Это его хорошее свойство, — его также нельзя и потерять; но зато у него есть другое свойство, очень невыгодное: неразменный рубль не переведётся в твоём кармане до тех пор, пока ты будешь покупать на него вещи, тебе или другим людям нужные или полезные, но раз что ты изведёшь хоть один грош на полную бесполезность — твой рубль в то же мгновение исчезнет.		new	new
train_ru_5671	свойство	свойство	svojstvo_SVJPB5iDhTI	своя особенность, что отличаетъ одинъ предметъ отъ другого, качество, принадлежность, особенность. Тяготѣнье есть свойство вещества. Свойства звѣрей различны. Каковы свойства, таковы и рѣчи.			old	old
train_ru_5672	свойство	свойство	svojstvo_SVJPB5iDhTI	своя особенность, что отличаетъ одинъ предметъ отъ другого, качество, принадлежность, особенность. Тяготѣнье есть свойство вещества. Свойства звѣрей различны. Каковы свойства, таковы и рѣчи.	От низкого уровня знаний я незаметно перешёл к погрешностям этического свойства.		new	new
train_ru_5673	свойство	свойство	svojstvo_SVJPB5iDhTI	своя особенность, что отличаетъ одинъ предметъ отъ другого, качество, принадлежность, особенность. Тяготѣнье есть свойство вещества. Свойства звѣрей различны. Каковы свойства, таковы и рѣчи.	Если вас тревожат соображения материального свойства, то спешу вас успокоить… С вас я возьму недорого…		new	new
train_ru_5674	свойство	свойство	svojstvo_P9ZV9v9h-sc	отношения между родственниками одного из людей, вступивших в брачный союз, с другим и его родственниками	В свойстве мы с ней, хотя и небольшая родня.		new	new
train_ru_5675	свойство	свойство	svojstvo_P9ZV9v9h-sc	отношения между родственниками одного из людей, вступивших в брачный союз, с другим и его родственниками	Они въ		old	old
train_ru_5676	свойство	свойство	svojstvo_if-bI5o-yqU	прогр. связь между именем и значением, которая является атрибутом объекта (в объектно-ориентированных и прототипно-ориентированных языках программирования)	Иначе говоря, Суперсотрудник должен унаследовать все свойства объекта Сотрудник, сохранив при этом свои индивидуальные свойства.		new	new
train_ru_5677	свыше	свыше	svyshe_0FspiR9SS_8	"нар. народное слово или выражение сверху, въ переносномъ знч. свѣтовъ, Iакв.
"	Несутся свыше звуки лир; // В очарованьях тонет мир!..		new	new
train_ru_5678	свыше	свыше	svyshe_0FspiR9SS_8	"нар. народное слово или выражение сверху, въ переносномъ знч. свѣтовъ, Iакв.
"	Это свыше силъ моихъ, превыше. Свыше этой цѣны не даютъ, болѣе, дороже. Благодать нисходитъ свыше, съ небесъ, отъ Бога. Завѣса церковная раздрася свыше до низу, сверху, Марк. Всякъ даръ совершенъ, свыше есть сходяй отъ Отца		old	old
train_ru_5679	свыше	свыше	svyshe_0FspiR9SS_8	"нар. народное слово или выражение сверху, въ переносномъ знч. свѣтовъ, Iакв.
"	Я видел груды тёмных скал, // Когда поток их разделял. // И думы их я угадал: // Мне было свыше то дано!		new	new
train_ru_5680	свыше	свыше	svyshe_0FspiR9SS_8	"нар. народное слово или выражение сверху, въ переносномъ знч. свѣтовъ, Iакв.
"	Сошло дыханье свыше, // И я слова распознаю: // «Гафиз, зачем мечтаешь, // Что сам творишь ты песнь свою?..»		new	new
train_ru_5681	связь	связь	svjaz'_gt_DH6hhKFM	дѣйствiе по знач. значение гл.			old	old
train_ru_5682	связь	связь	svjaz'_hE0Vub_3csw	взаимная зависимость или механическая соединённость каких-либо объектов	Отгадать — это значит понять признаки умалчиваемого предмета, установить между двумя различными предметами или явлениями родственные связи.		new	new
train_ru_5683	связь	связь	svjaz'_hE0Vub_3csw	взаимная зависимость или механическая соединённость каких-либо объектов	Связь, по знч. гл. связаться,		old	old
train_ru_5684	связь	связь	svjaz'_efvbZeuJMGs	товарищество, дружба и знакомство, взаимныя дѣла;			old	old
train_ru_5685	связь	связь	svjaz'_EMUo1JLyo-Y	любовные отношения	Жена узнала, что муж был в связи с бывшею в их доме француженкою-гувернанткой, и объявила мужу, что не может жить с ним в одном доме.		new	new
train_ru_5686	связь	связь	svjaz'_EMUo1JLyo-Y	любовные отношения	Никто не знал о нашей связи, за это я вам ручаюсь, хотя так никогда и не бывает.		new	new
train_ru_5687	связь	связь	svjaz'_EMUo1JLyo-Y	любовные отношения	Связь цѣпника съ биломъ, прiуздъ. По каменнымъ стѣнамъ прокладываются надъ каждымъ рядомъ оконъ желѣзныя связи. Нынѣ мосты строятъ болѣе на деревянныхъ связяхъ и раскосинахъ. Двѣнадцать лавокъ въ одной связи. Домъ и два пристроя въ одной связи. О строенiи связь, изба съ надворнымъ строеньемъ подъ одну крышу. Онъ всю связь продалъ, Первая, вторая связь зданiя, ярусъ, жилье, этажъ. Подвальная связь каменная, на сводахъ, да сверху двѣ деревянныя. Въ рѣчахъ этихъ нѣтъ разумной связи. Между этими происшествiями есть связь, они въ связи. Мы съ нимъ въ давнишнихъ связяхъ, по дружбѣ или по дѣламъ. Преступная связь, половая. Безъ друзей да безъ связи -- словно безъ мази скрипитъ, негладко,		old	old
train_ru_5688	согбенный	согбенный	sogbennyj_F426oRRHpFo	статив., устар. и высок. о человеке сгорбленный, согнутый	Ствол этой яблони оброс сухим мохом; шероховатые обнаженные сучья, с кое-где висевшими красноватыми листьями, искривленно поднимались кверху, наподобие старческих, умоляющих, в локтях согбенных рук.		new	new
train_ru_5689	согбенный	согбенный	sogbennyj_F426oRRHpFo	статив., устар. и высок. о человеке сгорбленный, согнутый	Унылый Алихан посмотрел им вслед всей своей длинной согбенной фигурой и, словно только теперь поняв, куда ему идти, поднял корзину и пошел в противоположную сторону.		new	new
train_ru_5690	согбенный	согбенный	sogbennyj_F426oRRHpFo	статив., устар. и высок. о человеке сгорбленный, согнутый	Это какая-то старуха сидит на приступках в согбенной позе.		new	new
train_ru_5691	согбенный	согбенный	sogbennyj_F426oRRHpFo	статив., устар. и высок. о человеке сгорбленный, согнутый	лѣтами старецъ. Кто кого согнетъ, тотъ того и бьетъ. -ся, стрд. или взв. по смыслу. Гвоздь не идетъ въ		old	old
train_ru_5692	согбенный	согбенный	sogbennyj_lZKGGbldyB8	удручённый, подавленный чем-либо	С умилением вспоминаю сейчас я их всех — и Купрюшку, и Ванюшку, и Васюту, и этих юных, безусых молодчиков, короткие встречи с которыми выпрямили мою дотоле согбенную душу.		new	new
train_ru_5693	согбенный	согбенный	sogbennyj_lZKGGbldyB8	удручённый, подавленный чем-либо	Видал я на фабриках десятилетних даже детей: хилых, чахлых, согбенных и уже развратных.		new	new
train_ru_5694	сгоряча	сгоряча	sgorjacha_ww7gxGSD5i0	"нар. народное слово или выражение погорячившись, вспыливъ, въ порывѣ. необдуманно.
"	В противоположность ранам оглушительным, обморочным, или, правильнее сказать, контузиям, бывают раны внутренние, смертельные впоследствии, но с которыми птица сгоряча, как говорится, иногда долго летает и вдруг скоропостижно умирает.		new	new
train_ru_5695	сгоряча	сгоряча	sgorjacha_ww7gxGSD5i0	"нар. народное слово или выражение погорячившись, вспыливъ, въ порывѣ. необдуманно.
"	Сгоряча мне показалось, что это ничего, но часа через два боль до такой степени усилилась, что я должен был послать за доктором.		new	new
train_ru_5696	сгоряча	сгоряча	sgorjacha_ww7gxGSD5i0	"нар. народное слово или выражение погорячившись, вспыливъ, въ порывѣ. необдуманно.
"	Это сказано сгоряча,		old	old
train_ru_5697	сгоряча	сгоряча	sgorjacha_ww7gxGSD5i0	"нар. народное слово или выражение погорячившись, вспыливъ, въ порывѣ. необдуманно.
"	Много есть таких предметов, которые страждут из-за того, что извратили смысл их; а так как вообще на свете есть много охотников действовать сгоряча, по пословице: «Рассердясь на вши, да шубу в печь», то через это уничтожается много того, что послужило бы всем на пользу.		new	new
train_ru_5698	сгоряча	сгоряча	sgorjacha_ww7gxGSD5i0	"нар. народное слово или выражение погорячившись, вспыливъ, въ порывѣ. необдуманно.
"	Это была вторая вчерашняя ошибка, сделанная им сгоряча, от излишней экспансивности, в раздражении…		new	new
train_ru_5699	сгоряча	сгоряча	sgorjacha_ww7gxGSD5i0	"нар. народное слово или выражение погорячившись, вспыливъ, въ порывѣ. необдуманно.
"	— Против моего ожидания оказалось, что, кроме двух стихов, придуманных мною сгоряча, я, несмотря на все усилия, ничего дальше не мог сочинить.		new	new
train_ru_5700	сгоряча	сгоряча	sgorjacha_ww7gxGSD5i0	"нар. народное слово или выражение погорячившись, вспыливъ, въ порывѣ. необдуманно.
"	Такой сорванец может, пожалуй, сгоряча убить человека…		new	new
train_ru_5701	сгребать	сгребать сгрести	sgrebat'_ey0Vog2subQ	собирать в одно место, гребя, загребая	Кроме того, последние охапки сена, которые доктор сгребал по соседним сараям, подходили к концу, а новых не предвиделось.		new	new
train_ru_5702	сгребать	сгребать сгрести	sgrebat'_ey0Vog2subQ	собирать в одно место, гребя, загребая	Скошенное и высушенное сено сгребают в копны, но на лугах никогда не оставляют, а свозят все домой и сохраняют его под сараями.		new	new
train_ru_5703	сгребать	сгребать сгрести	sgrebat'_ey0Vog2subQ	собирать в одно место, гребя, загребая	Прокофий, очевидно, остался вполне недоволен и, обратившись к бабам, сидевшим у копны, строгим голосом, невольно выражавшим чувства, вызванные в нём этим разговором, крикнул на них, чтобы они заходили сгребать в копны недогребённое сено.		new	new
train_ru_5704	сгребать	сгребать сгрести	sgrebat'_ey0Vog2subQ	собирать в одно место, гребя, загребая	Сгребать сѣно, грести граблями, сграбливать. Сгрести песокъ, собрать его лопатой или метлой въ одну кучку. Вымолоченный		old	old
train_ru_5705	сгребать	сгребать сгрести	sgrebat'_8m_04RpBPVE	загребая рукой, удалять откуда-либо, сбрасывать с чего-либо	Искры ожгли лоб и затылок, он сгребал с воротника жалящих огненных ос, отмахивал от лица.		new	new
train_ru_5706	сгребать	сгребать сгрести	sgrebat'_8m_04RpBPVE	загребая рукой, удалять откуда-либо, сбрасывать с чего-либо	Чтобы		old	old
train_ru_5707	сгребать	сгребать сгрести	sgrebat'_OV8aBWE5Ikc	-- кого, поймать, ухватить рукой.			old	old
train_ru_5708	сдуть	сдуть	sdut'_ipsiZHXKO00	дутьём, дуновением удалить нечто откуда-либо	Я представил себе эту лису с сединой на темной морде, как она облизывается и фукает, чтобы сдуть с носа пух.		new	new
train_ru_5709	сдуть	сдуть	sdut'_ipsiZHXKO00	дутьём, дуновением удалить нечто откуда-либо	Удаляясь прочь, я тоже прибавил скорость, надеясь сдуть встречным ветром налипшие на капоте серые хлопья пепла.		new	new
train_ru_5710	сдуть	сдуть	sdut'_ipsiZHXKO00	дутьём, дуновением удалить нечто откуда-либо	Не сдувай пыли на меня. Вѣтромъ сдуло бумаги, снесло. Сухой		old	old
train_ru_5711	сдуть	сдуть	sdut'_Yb8KhQ1aOME	разг. выпуская или отсасывая газ, позволить чему-либо сдуться, перестать быть надутым	Все эти кресла и диваны и даже ковер-болотце с надувными кочками легко сдуть и убрать, когда надо освободить место.		new	new
train_ru_5712	село	село	selo_eQxsg3T3MzM	большой крестьянский или ремесленный населённый пункт (в России традиционно с православным храмом)	Юрий, выскакав на дорогу, ведущую в село Палицыно, приостановил усталую лошадь и поехал рысью.		new	new
train_ru_5713	село	село	selo_eQxsg3T3MzM	большой крестьянский или ремесленный населённый пункт (в России традиционно с православным храмом)	Но как всему на свете есть конец, то и мы наконец добрались до какого-то села, где оставили экипажи и при них человека, а другого взяли с собой.		new	new
train_ru_5714	село	село	selo_eQxsg3T3MzM	большой крестьянский или ремесленный населённый пункт (в России традиционно с православным храмом)	В этом селе мы, хотя и приезжие люди, знали хорошо жизнь каждого дома.		new	new
train_ru_5715	село	село	selo_eQxsg3T3MzM	большой крестьянский или ремесленный населённый пункт (в России традиционно с православным храмом)	село состоить изъ многихъ, раскинутыхъ деревенекъ, приписанныхъ къ одному приходу; церковь, съ усадьбами духовенства и причетниковъ, обычно стоитъ по себѣ, и зовется селомъ же или погостомъ; объ этомъ, поповскомъ селѣ, говорится стоитъ деревенька на горкѣ, а хлѣба въ ней ни корки, т. е. почти нѣтъ хлѣбопашества. Купилъ бы село, да денегъ голо. Не искалъ бы въ селѣ, а искалъ бы въ себѣ. Чего нѣтъ въ себѣ, не найдешь и на селѣ, правды въ людяхъ. Около села лошадка весела (погода)? Не круговая порука, я за все село не		old	old
train_ru_5716	село	село	selo_QVCQMUqclqM	црк. церковно-славянское поле или пашня, земля.	Село		old	old
train_ru_5717	село	село	selo_blUXZmQVMck	Юж. зап. слово из западных губерний село, вообще селенье, деревня.	Юж. село,		old	old
train_ru_5718	село	село	selo_VuuB6NgrslA	собир., неисч. сельская, деревенская местность вообще	Любовь местных властей общественную работу на селе сваливать на тех же учителей.		new	new
train_ru_5719	село	село	selo_VuuB6NgrslA	собир., неисч. сельская, деревенская местность вообще	Важно другое, чтобы они в погоне за прибылями, килограммами и центнерами не забывали человека, который живёт на селе.		new	new
train_ru_5720	середина	середина	seredina_K5iQm9BfB4g	Середина, серединка см.... [	Но найти середину между почтительностью и низкопоклонством, отыскать ту ноту, которая не дозволяла бы откровенности перейти в фамильярность, было несколько труднее.		new	new
train_ru_5721	середина	середина	seredina_K5iQm9BfB4g	Середина, серединка см.... [	Я или верю человеку, или не верю; середины тут нет.		new	new
train_ru_5722	середина	середина	seredina_K5iQm9BfB4g	Середина, серединка см.... [	середа]. Серединковый, серединный, срединный, серёдковый и серёдочный, въ серединѣ находящiйся, къ ней относящiйся. Срединное государство, почотное названье Китая. Середочная мякоть плода.		old	old
train_ru_5723	середина	середина	seredina_K5iQm9BfB4g	Середина, серединка см.... [	Сойдясь на середине арены, они обменялись быстрым, сильным рукопожатием, разошлись и тотчас же одновременным прыжком повернулись друг к другу лицами.		new	new
train_ru_5724	середина	середина	seredina_K5iQm9BfB4g	Середина, серединка см.... [	Рот у ней был прелестный, свежий, как розан, малинового цвета, и когда она говорила, середина верхней губы очень мило приподнималась.		new	new
train_ru_5725	середина	середина	seredina_K5iQm9BfB4g	Середина, серединка см.... [	Серая Шейка была в отчаянии, потому что не замерзла только самая середина реки, где образовалась широкая полынья.		new	new
train_ru_5726	середина	середина	seredina_K5iQm9BfB4g	Середина, серединка см.... [	Сидя в вагоне, я открыл тетрадь и начал читать из середины.		new	new
train_ru_5727	середина	середина	seredina_K5iQm9BfB4g	Середина, серединка см.... [	В прямолинейном треугольнике перпендикуляры, восставленные из середин сторон, либо (вовсе) не встречаются, либо все три пересекаются в одной точке.		new	new
train_ru_5728	середина	середина	seredina_K5iQm9BfB4g	Середина, серединка см.... [	Поехал через аллею, ветер вычистил её середину, вся листва сметена на бока.		new	new
train_ru_5729	середина	середина	seredina_K5iQm9BfB4g	Середина, серединка см.... [	Вообразите и то, как загадочно изумлен был ничего не знающий юноша Искендер, брошенный в середину женских нескромностей, в середину женщин, большею частию прехорошеньких, он, который сроду не говорил ни с одной, кроме старух; он, который если и видел их личики, так это в почтительном отдалении, и то на миг.		new	new
train_ru_5730	середина	середина	seredina_qEGCPYIcg0E	время, более или менее одинаково удаленное от начала и конца чего-либо	Август был с тёплыми дождиками, как будто нарочно выпадавшими для сева, — с дождиками в самую пору, в середине месяца, около праздника св. Лаврентия.		new	new
train_ru_5731	середина	середина	seredina_qEGCPYIcg0E	время, более или менее одинаково удаленное от начала и конца чего-либо	На середине рассказа он иногда уходил, и все время лицо его имело такое выражение, точно он прислушивается к чему-то далекому, важному и одному ему слышному.		new	new
train_ru_5732	серебрёный	серебрёный	serebrenyj_GeGrZZ2w2Z4	"прч. стрд. гл.).
"	Долина узкая и прелестная; растительность чрезвычайно богатая: гранатовые, грушевые деревья, грецкий орех, олеандр, дикий виноград, серебрёная ива, унаб и другие наполняют её по всем направлениям.		new	new
train_ru_5733	серебрёный	серебрёный	serebrenyj_GeGrZZ2w2Z4	"прч. стрд. гл.).
"	Выхожу на набережную, а он стоит себе у огромного сфинкса и смотрит, как по вскрывшейся Неве скользит ялик с весёлыми пассажирами и за ним тянется длинная тоненькая серебрёная струйка.		new	new
train_ru_5734	серебрёный	серебрёный	serebrenyj_GeGrZZ2w2Z4	"прч. стрд. гл.).
"	серебрить. Серебреные ряды. Серебреная руда. Серебреное блюдо. Серебреный голосъ, высокiй, звучный и чистый; въ пѣсняхъ серебрянъ голосокъ. Золотой мой, серебряный! лесть или ласка. Серебряный блескъ, зильбергласъ (Silberglanz), стекловидная руда, содержащая серебро съ сѣрой. Настрѣлять дичи серебряною дробью. Вставить кому серебряные глаза (или серебряный глазокъ		old	old
train_ru_5735	серебрёный	серебрёный	serebrenyj_GeGrZZ2w2Z4	"прч. стрд. гл.).
"	Водка, закуска и серебрёная ваза с супом дымилась на столе.		new	new
train_ru_5736	серебрёный	серебрёный	serebrenyj_GeGrZZ2w2Z4	"прч. стрд. гл.).
"	В Верхней Церкве паникадило хрусталное, а в Нижней серебрёное.		new	new
train_ru_5737	серебрёный	серебрёный	serebrenyj_GeGrZZ2w2Z4	"прч. стрд. гл.).
"	Фундаментальная в свете ныне монета есть серебрёная или золотая.		new	new
train_ru_5738	сжатый	сжатый	szhatyj_t611Brl7fL0	"1., прич., прлгт. отъ гл. 1. краткiй, сильный.
"	сжать]. Сжатый кулакъ. Сжатыя губы. Сжатый слогъ,		old	old
train_ru_5739	сжатый	сжатый	szhatyj_oAwVHd0Kl_A	такой, с которого собрали урожай злаков и других травянистых растений (о сельскохозяйственных угодьях)	Гуляет серп; на сжатых бороздах // Снопы стоят в копнах блестящих.		new	new
train_ru_5740	сжатый	сжатый	szhatyj_oAwVHd0Kl_A	такой, с которого собрали урожай злаков и других травянистых растений (о сельскохозяйственных угодьях)	С сжатой полосы несётся тихая песня, которая обрывается в самом начале.		new	new
train_ru_5741	сжатый	сжатый	szhatyj_oAwVHd0Kl_A	такой, с которого собрали урожай злаков и других травянистых растений (о сельскохозяйственных угодьях)	сжать]. Съ двумя полями сжатыми, съ третьимъ		old	old
train_ru_5742	сжатый	сжатый	szhatyj_Ok2aPVUTtTw	скошенный, срезанный, убранный (об урожае, злаках и других травянистых растениях)	Сжатая рожь, бурьян, молочай, дикая конопля — всё, побуревшее от зноя, рыжее и полумёртвое, теперь омытое росою и обласканное солнцем, оживало, чтоб вновь зацвести.		new	new
train_ru_5743	сильный	сильный	sil'nyj_aputDqMiq2Y	, въ чомъ или въ комъ много силы, въ разныхъ знчн.	Кучер сильными руками подхватил пудовую бадейку.		new	new
train_ru_5744	сильный	сильный	sil'nyj_aputDqMiq2Y	, въ чомъ или въ комъ много силы, въ разныхъ знчн.	Что сильнѣе, огонь или вода? Сильная буря, гроза, жестокая. Сильный пожаръ, большой, объемистый. Сильная рать. Сила сильная. Слово сильнѣй побоевъ.		old	old
train_ru_5745	сильный	сильный	sil'nyj_aputDqMiq2Y	, въ чомъ или въ комъ много силы, въ разныхъ знчн.	Сильный, ровный ветер, дорога не пылит.		new	new
train_ru_5746	сильный	сильный	sil'nyj_aputDqMiq2Y	, въ чомъ или въ комъ много силы, въ разныхъ знчн.	Здоровый детина выносил сильную боль в руке.		new	new
train_ru_5747	сильный	сильный	sil'nyj_aputDqMiq2Y	, въ чомъ или въ комъ много силы, въ разныхъ знчн.	Я был в сильном горе в эту минуту.		new	new
train_ru_5748	сильный	сильный	sil'nyj_aputDqMiq2Y	, въ чомъ или въ комъ много силы, въ разныхъ знчн.	Он отступил, отбитый сильной пальбою.		new	new
train_ru_5749	сильный	сильный	sil'nyj_aputDqMiq2Y	, въ чомъ или въ комъ много силы, въ разныхъ знчн.	В дружбу к сильному влезть не желаешь ты.		new	new
train_ru_5750	симпатия	симпатiя	simpatija_IidI2O3Xd2w	"ж., греч. греческий язык [συμπάθεια], сочувствiе, сострастiе, безпричинное влеченье къ кому или чему-либо, безотчотная любовь, предпочтенье кого-либо. см.... симпатизировать].
"	Несколько слов глубокой симпатии, сказанные семнадцатилетней девушкой, которую я считал ребенком, воскресили меня.		new	new
train_ru_5751	симпатия	симпатiя	simpatija_IidI2O3Xd2w	"ж., греч. греческий язык [συμπάθεια], сочувствiе, сострастiе, безпричинное влеченье къ кому или чему-либо, безотчотная любовь, предпочтенье кого-либо. см.... симпатизировать].
"	Генеральша и дочь постоянно высказывали большую симпатию к Петербургу и нелюбовь к Москве.		new	new
train_ru_5752	симпатия	симпатiя	simpatija_IidI2O3Xd2w	"ж., греч. греческий язык [συμπάθεια], сочувствiе, сострастiе, безпричинное влеченье къ кому или чему-либо, безотчотная любовь, предпочтенье кого-либо. см.... симпатизировать].
"	В них он с большой любовью и симпатией обрисовал русского матроса, подробно показал быт моряков во время дальних плаваний.		new	new
train_ru_5753	симпатия	симпатiя	simpatija_IidI2O3Xd2w	"ж., греч. греческий язык [συμπάθεια], сочувствiе, сострастiе, безпричинное влеченье къ кому или чему-либо, безотчотная любовь, предпочтенье кого-либо. см.... симпатизировать].
"	В глазах собеседников увидишь симпатию, в шутке искренний, незлобный смех…		new	new
train_ru_5754	симпатия	симпатiя	simpatija_IidI2O3Xd2w	"ж., греч. греческий язык [συμπάθεια], сочувствiе, сострастiе, безпричинное влеченье къ кому или чему-либо, безотчотная любовь, предпочтенье кого-либо. см.... симпатизировать].
"	συμπάθεια], сочувствiе, сострастiе, безпричинное влеченье къ кому или чему-либо, безотчотная любовь, предпочтенье кого-либо. симпатизировать		old	old
train_ru_5755	симпатия	симпатiя	simpatija_IidI2O3Xd2w	"ж., греч. греческий язык [συμπάθεια], сочувствiе, сострастiе, безпричинное влеченье къ кому или чему-либо, безотчотная любовь, предпочтенье кого-либо. см.... симпатизировать].
"	Первые движения симпатии требуют откровенности: сердце в таком случае имеет всю догадку проницательного разума и знает, что искренность действует сильнее самых красноречивых уверений в дружбе.		new	new
train_ru_5756	симпатия	симпатiя	simpatija_IidI2O3Xd2w	"ж., греч. греческий язык [συμπάθεια], сочувствiе, сострастiе, безпричинное влеченье къ кому или чему-либо, безотчотная любовь, предпочтенье кого-либо. см.... симпатизировать].
"	Оно не только питало в нём все заветные родственные симпатии к старине и преданию, к роду и племени, но и возбуждало благоговейный ужас и религиозный трепет.		new	new
train_ru_5757	симпатия	симпатiя	simpatija_IidI2O3Xd2w	"ж., греч. греческий язык [συμπάθεια], сочувствiе, сострастiе, безпричинное влеченье къ кому или чему-либо, безотчотная любовь, предпочтенье кого-либо. см.... симпатизировать].
"	Это была одна из тех минут откровения, взаимной симпатии, сближения, которых уже давно не было с нами.		new	new
train_ru_5758	симпатия	симпатiя	simpatija_IidI2O3Xd2w	"ж., греч. греческий язык [συμπάθεια], сочувствiе, сострастiе, безпричинное влеченье къ кому или чему-либо, безотчотная любовь, предпочтенье кого-либо. см.... симпатизировать].
"	Увлекаясь больше и больше моей симпатией к отсутствующей кузине, я не давал себе именно отчета в чувстве, связывавшем меня с ней.		new	new
train_ru_5759	симпатия	симпатiя	simpatija_IidI2O3Xd2w	"ж., греч. греческий язык [συμπάθεια], сочувствiе, сострастiе, безпричинное влеченье къ кому или чему-либо, безотчотная любовь, предпочтенье кого-либо. см.... симпатизировать].
"	С некоторыми из этих семейств, по взаимной ли симпатии или по соседству земель, мы виделись значительно чаще, чем с другими.		new	new
train_ru_5760	синий	синiй	sinij_w7QsddthwlU	, лазоревый, темноголубой, цвѣтомъ гуще, темнѣе голубого. На югѣ, въ ясную, звѣздистую ночь, небо кажетъ не голубымъ, а синимъ, какъ иногда и у насъ зимою, сравнительно со снѣгомъ. прозябъ.	Она одета была в длинный плащ из шёлка, синего цвета…		new	new
